order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
1217,620,1,95,11,-1,99999,-1,-1,-3,-1,1,6840
1218,621,1,36,7,-1,99999,-1,-1,-3,-1,1,6840
1219,621,1,177,4,-1,99999,-1,-1,-3,-1,1,6840
1220,621,1,143,6,-1,99999,-1,-1,-3,-1,1,6840
1221,621,1,30,8,-1,99999,-1,-1,-3,-1,1,6840
1222,621,1,94,8,-1,99999,-1,-1,-3,-1,1,6840
1223,622,1,425,8,-1,99999,-1,-1,-3,-1,1,6840
1224,623,1,169,4,-1,99999,-1,-1,-3,-1,1,6840
1225,623,1,459,7,-1,99999,-1,-1,-3,-1,1,6840
1226,623,1,3,3,-1,99999,-1,-1,-3,-1,1,6840
1227,623,1,114,9,-1,99999,-1,-1,-3,-1,1,6840
1228,624,1,6,5,-1,99999,-1,-1,-3,-1,1,6840
1229,624,1,79,4,-1,99999,-1,-1,-3,-1,1,6840
1230,624,1,0,6,-1,99999,-1,-1,-3,-1,1,6840
1231,625,1,71,3,-1,99999,-1,-1,-3,-1,1,6900
1232,626,1,100,4,-1,99999,-1,-1,-3,-1,1,6900
1233,627,1,4,12,-1,99999,-1,-1,-3,-1,1,6900
1234,627,1,422,6,-1,99999,-1,-1,-3,-1,1,6900
1235,628,1,70,8,-1,99999,-1,-1,-3,-1,1,6960
1236,628,1,21,7,-1,99999,-1,-1,-3,-1,1,6960
1237,629,1,6,5,-1,99999,-1,-1,-3,-1,1,6960
1238,630,1,86,2,-1,99999,-1,-1,-3,-1,1,6960
1239,631,1,16,10,-1,99999,-1,-1,-3,-1,1,6960
1240,631,1,215,10,-1,99999,-1,-1,-3,-1,1,6960
1241,631,1,297,2,-1,99999,-1,-1,-3,-1,1,6960
1242,632,1,40,1,-1,99999,-1,-1,-3,-1,1,6960
1243,632,1,11,9,-1,99999,-1,-1,-3,-1,1,6960
1244,633,1,439,4,-1,99999,-1,-1,-3,-1,1,6960
1245,633,1,11,8,-1,99999,-1,-1,-3,-1,1,6960
1246,633,1,13,11,-1,99999,-1,-1,-3,-1,1,6960
1247,633,1,5,5,-1,99999,-1,-1,-3,-1,1,6960
1248,633,1,241,8,-1,99999,-1,-1,-3,-1,1,6960
1249,634,1,120,7,-1,99999,-1,-1,-3,-1,1,7020
1250,635,1,10,9,-1,99999,-1,-1,-3,-1,1,7020
1251,636,1,196,4,-1,99999,-1,-1,-3,-1,1,7020
1252,637,1,0,2,-1,99999,-1,-1,-3,-1,1,7020
1253,637,1,309,5,-1,99999,-1,-1,-3,-1,1,7020
1254,638,1,24,9,-1,99999,-1,-1,-3,-1,1,7020
1255,638,1,7,12,-1,99999,-1,-1,-3,-1,1,7020
1256,638,1,343,4,-1,99999,-1,-1,-3,-1,1,7020
1257,639,1,49,8,-1,99999,-1,-1,-3,-1,1,7020
1258,639,1,9,3,-1,99999,-1,-1,-3,-1,1,7020
1259,639,1,66,9,-1,99999,-1,-1,-3,-1,1,7020
1260,640,1,50,8,-1,99999,-1,-1,-3,-1,1,7020
1261,640,1,9,6,-1,99999,-1,-1,-3,-1,1,7020
1262,641,1,97,10,-1,99999,-1,-1,-3,-1,1,7020
1263,641,1,24,2,-1,99999,-1,-1,-3,-1,1,7020
1264,641,1,352,10,-1,99999,-1,-1,-3,-1,1,7020
1265,642,1,218,7,-1,99999,-1,-1,-3,-1,1,7020
1266,642,1,76,3,-1,99999,-1,-1,-3,-1,1,7020
1267,643,1,12,8,-1,99999,-1,-1,-3,-1,1,7080
1268,644,1,15,3,-1,99999,-1,-1,-3,-1,1,7080
1269,645,1,18,8,-1,99999,-1,-1,-3,-1,1,7080
1270,646,1,166,2,-1,99999,-1,-1,-3,-1,1,7080
1271,646,1,8,11,-1,99999,-1,-1,-3,-1,1,7080
1272,647,1,172,7,-1,99999,-1,-1,-3,-1,1,7140
1273,647,1,66,2,-1,99999,-1,-1,-3,-1,1,7140
1274,647,1,18,10,-1,99999,-1,-1,-3,-1,1,7140
1275,648,1,100,8,-1,99999,-1,-1,-3,-1,1,7140
1276,648,1,13,8,-1,99999,-1,-1,-3,-1,1,7140
1277,649,1,33,6,-1,99999,-1,-1,-3,-1,1,7140
1278,650,1,371,8,-1,99999,-1,-1,-3,-1,1,7200
1279,650,1,81,1,-1,99999,-1,-1,-3,-1,1,7200
1280,650,1,299,8,-1,99999,-1,-1,-3,-1,1,7200
1281,650,1,0,3,-1,99999,-1,-1,-3,-1,1,7200
1282,651,1,25,9,-1,99999,-1,-1,-3,-1,1,7260
1283,652,1,91,3,-1,99999,-1,-1,-3,-1,1,7260
1284,652,1,39,8,-1,99999,-1,-1,-3,-1,1,7260
1285,652,1,191,10,-1,99999,-1,-1,-3,-1,1,7260
1286,652,1,26,10,-1,99999,-1,-1,-3,-1,1,7260
1287,652,1,7,8,-1,99999,-1,-1,-3,-1,1,7260
1288,652,1,11,5,-1,99999,-1,-1,-3,-1,1,7260
1289,653,1,59,11,-1,99999,-1,-1,-3,-1,1,7260
1290,653,1,8,10,-1,99999,-1,-1,-3,-1,1,7260
1291,653,1,29,9,-1,99999,-1,-1,-3,-1,1,7260
1292,654,1,3,4,-1,99999,-1,-1,-3,-1,1,7320
1293,654,1,36,8,-1,99999,-1,-1,-3,-1,1,7320
1294,654,1,386,5,-1,99999,-1,-1,-3,-1,1,7320
1295,654,1,1,4,-1,99999,-1,-1,-3,-1,1,7320
1296,654,1,19,10,-1,99999,-1,-1,-3,-1,1,7320
1297,655,1,0,10,-1,99999,-1,-1,-3,-1,1,7320
1298,656,1,7,10,-1,99999,-1,-1,-3,-1,1,7320
1299,656,1,17,8,-1,99999,-1,-1,-3,-1,1,7320
1300,657,1,12,9,-1,99999,-1,-1,-3,-1,1,7320
1301,658,1,133,6,-1,99999,-1,-1,-3,-1,1,7320
1302,659,1,20,12,-1,99999,-1,-1,-3,-1,1,7320
1303,660,1,194,2,-1,99999,-1,-1,-3,-1,1,7380
1304,660,1,13,4,-1,99999,-1,-1,-3,-1,1,7380
1305,661,1,408,10,-1,99999,-1,-1,-3,-1,1,7440
1306,662,1,376,4,-1,99999,-1,-1,-3,-1,1,7440
1307,663,1,36,8,-1,99999,-1,-1,-3,-1,1,7440
1308,664,1,462,12,-1,99999,-1,-1,-3,-1,1,7440
1309,665,1,197,8,-1,99999,-1,-1,-3,-1,1,7440
1310,666,1,133,4,-1,99999,-1,-1,-3,-1,1,7500
1311,667,1,0,10,-1,99999,-1,-1,-3,-1,1,7500
1312,668,1,284,2,-1,99999,-1,-1,-3,-1,1,7500
1313,668,1,176,9,-1,99999,-1,-1,-3,-1,1,7500
1314,669,1,22,7,-1,99999,-1,-1,-3,-1,1,7560
1315,670,1,1,4,-1,99999,-1,-1,-3,-1,1,7560
1316,670,1,60,6,-1,99999,-1,-1,-3,-1,1,7560
1317,670,1,152,4,-1,99999,-1,-1,-3,-1,1,7560
1318,671,1,39,1,-1,99999,-1,-1,-3,-1,1,7560
1319,672,1,88,12,-1,99999,-1,-1,-3,-1,1,7620
1320,673,1,44,11,-1,99999,-1,-1,-3,-1,1,7620
1321,674,1,303,8,-1,99999,-1,-1,-3,-1,1,7620
1322,675,1,95,8,-1,99999,-1,-1,-3,-1,1,7620
1323,675,1,29,6,-1,99999,-1,-1,-3,-1,1,7620
1324,675,1,14,11,-1,99999,-1,-1,-3,-1,1,7620
1325,675,1,483,2,-1,99999,-1,-1,-3,-1,1,7620
1326,676,1,456,6,-1,99999,-1,-1,-3,-1,1,7620
1327,676,1,360,10,-1,99999,-1,-1,-3,-1,1,7620
1328,676,1,211,8,-1,99999,-1,-1,-3,-1,1,7620
1329,676,1,141,10,-1,99999,-1,-1,-3,-1,1,7620
1330,677,1,45,2,-1,99999,-1,-1,-3,-1,1,7620
1331,677,1,22,2,-1,99999,-1,-1,-3,-1,1,7620
1332,677,1,352,3,-1,99999,-1,-1,-3,-1,1,7620
1333,677,1,2,6,-1,99999,-1,-1,-3,-1,1,7620
1334,678,1,86,3,-1,99999,-1,-1,-3,-1,1,7620
1335,679,1,26,1,-1,99999,-1,-1,-3,-1,1,7680
1336,679,1,234,2,-1,99999,-1,-1,-3,-1,1,7680
1337,680,1,57,7,-1,99999,-1,-1,-3,-1,1,7680
1338,680,1,36,11,-1,99999,-1,-1,-3,-1,1,7680
1339,680,1,17,6,-1,99999,-1,-1,-3,-1,1,7680
1340,681,1,4,3,-1,99999,-1,-1,-3,-1,1,7680
1341,682,1,8,8,-1,99999,-1,-1,-3,-1,1,7680
1342,683,1,86,12,-1,99999,-1,-1,-3,-1,1,7680
1343,683,1,93,8,-1,99999,-1,-1,-3,-1,1,7680
1344,683,1,30,4,-1,99999,-1,-1,-3,-1,1,7680
1345,684,1,30,8,-1,99999,-1,-1,-3,-1,1,7680
1346,684,1,22,2,-1,99999,-1,-1,-3,-1,1,7680
1347,685,1,19,4,-1,99999,-1,-1,-3,-1,1,7740
1348,685,1,4,9,-1,99999,-1,-1,-3,-1,1,7740
1349,686,1,4,6,-1,99999,-1,-1,-3,-1,1,7740
1350,687,1,73,8,-1,99999,-1,-1,-3,-1,1,7740
1351,687,1,8,5,-1,99999,-1,-1,-3,-1,1,7740
1352,688,1,332,6,-1,99999,-1,-1,-3,-1,1,7740
1353,688,1,16,9,-1,99999,-1,-1,-3,-1,1,7740
1354,688,1,34,6,-1,99999,-1,-1,-3,-1,1,7740
1355,688,1,172,12,-1,99999,-1,-1,-3,-1,1,7740
1356,689,1,25,3,-1,99999,-1,-1,-3,-1,1,7740
1357,689,1,0,2,-1,99999,-1,-1,-3,-1,1,7740
1358,690,1,93,11,-1,99999,-1,-1,-3,-1,1,7740
1359,690,1,385,9,-1,99999,-1,-1,-3,-1,1,7740
1360,691,1,67,1,-1,99999,-1,-1,-3,-1,1,7740
1361,692,1,387,1,-1,99999,-1,-1,-3,-1,1,7740
1362,692,1,180,1,-1,99999,-1,-1,-3,-1,1,7740
1363,692,1,45,6,-1,99999,-1,-1,-3,-1,1,7740
1364,692,1,25,4,-1,99999,-1,-1,-3,-1,1,7740
1365,693,1,204,5,-1,99999,-1,-1,-3,-1,1,7740
1366,694,1,367,5,-1,99999,-1,-1,-3,-1,1,7800
1367,695,1,97,7,-1,99999,-1,-1,-3,-1,1,7800
1368,695,1,378,3,-1,99999,-1,-1,-3,-1,1,7800
1369,695,1,3,6,-1,99999,-1,-1,-3,-1,1,7800
1370,695,1,2,9,-1,99999,-1,-1,-3,-1,1,7800
1371,696,1,43,12,-1,99999,-1,-1,-3,-1,1,7800
1372,697,1,38,8,-1,99999,-1,-1,-3,-1,1,7800
1373,698,1,18,7,-1,99999,-1,-1,-3,-1,1,7860
1374,699,1,159,7,-1,99999,-1,-1,-3,-1,1,7860
1375,700,1,49,8,-1,99999,-1,-1,-3,-1,1,7860
1376,700,1,7,7,-1,99999,-1,-1,-3,-1,1,7860
1377,701,1,165,8,-1,99999,-1,-1,-3,-1,1,7920
1378,702,1,8,6,-1,99999,-1,-1,-3,-1,1,7920
1379,703,1,211,6,-1,99999,-1,-1,-3,-1,1,7920
1380,704,1,6,6,-1,99999,-1,-1,-3,-1,1,7920
1381,704,1,18,8,-1,99999,-1,-1,-3,-1,1,7920
1382,705,1,49,1,-1,99999,-1,-1,-3,-1,1,7920
1383,706,1,453,5,-1,99999,-1,-1,-3,-1,1,7920
1384,707,1,14,4,-1,99999,-1,-1,-3,-1,1,7980
1385,708,1,158,8,-1,99999,-1,-1,-3,-1,1,7980
1386,709,1,371,10,-1,99999,-1,-1,-3,-1,1,7980
1387,710,1,4,7,-1,99999,-1,-1,-3,-1,1,7980
1388,711,1,49,8,-1,99999,-1,-1,-3,-1,1,7980
1389,711,1,3,9,-1,99999,-1,-1,-3,-1,1,7980
1390,712,1,3,9,-1,99999,-1,-1,-3,-1,1,7980
1391,713,1,5,6,-1,99999,-1,-1,-3,-1,1,7980
1392,713,1,93,8,-1,99999,-1,-1,-3,-1,1,7980
1393,713,1,103,5,-1,99999,-1,-1,-3,-1,1,7980
1394,714,1,231,6,-1,99999,-1,-1,-3,-1,1,8040
1395,714,1,162,6,-1,99999,-1,-1,-3,-1,1,8040
1396,715,1,429,5,-1,99999,-1,-1,-3,-1,1,8040
1397,715,1,5,12,-1,99999,-1,-1,-3,-1,1,8040
1398,716,1,455,11,-1,99999,-1,-1,-3,-1,1,8040
1399,716,1,13,12,-1,99999,-1,-1,-3,-1,1,8040
1400,716,1,65,9,-1,99999,-1,-1,-3,-1,1,8040
1401,716,1,181,11,-1,99999,-1,-1,-3,-1,1,8040
1402,716,1,222,7,-1,99999,-1,-1,-3,-1,1,8040
1403,716,1,232,12,-1,99999,-1,-1,-3,-1,1,8040
1404,716,1,233,5,-1,99999,-1,-1,-3,-1,1,8040
1405,717,1,10,4,-1,99999,-1,-1,-3,-1,1,8040
1406,718,1,5,9,-1,99999,-1,-1,-3,-1,1,8040
1407,718,1,86,6,-1,99999,-1,-1,-3,-1,1,8040
1408,718,1,85,3,-1,99999,-1,-1,-3,-1,1,8040
1409,718,1,189,10,-1,99999,-1,-1,-3,-1,1,8040
1410,719,1,82,7,-1,99999,-1,-1,-3,-1,1,8100
1411,720,1,23,4,-1,99999,-1,-1,-3,-1,1,8100
1412,721,1,259,4,-1,99999,-1,-1,-3,-1,1,8100
1413,722,1,21,8,-1,99999,-1,-1,-3,-1,1,8100
1414,722,1,214,6,-1,99999,-1,-1,-3,-1,1,8100
1415,722,1,1,6,-1,99999,-1,-1,-3,-1,1,8100
1416,723,1,3,5,-1,99999,-1,-1,-3,-1,1,8100
1417,723,1,168,8,-1,99999,-1,-1,-3,-1,1,8100
1418,724,1,364,10,-1,99999,-1,-1,-3,-1,1,8100
1419,725,1,367,5,-1,99999,-1,-1,-3,-1,1,8100
1420,726,1,41,3,-1,99999,-1,-1,-3,-1,1,8100
1421,727,1,71,8,-1,99999,-1,-1,-3,-1,1,8160
1422,727,1,5,5,-1,99999,-1,-1,-3,-1,1,8160
1423,727,1,57,2,-1,99999,-1,-1,-3,-1,1,8160
1424,728,1,84,9,-1,99999,-1,-1,-3,-1,1,8160
1425,728,1,57,2,-1,99999,-1,-1,-3,-1,1,8160
1426,729,1,114,8,-1,99999,-1,-1,-3,-1,1,8160
1427,730,1,228,8,-1,99999,-1,-1,-3,-1,1,8160
1428,730,1,44,6,-1,99999,-1,-1,-3,-1,1,8160
1429,730,1,326,8,-1,99999,-1,-1,-3,-1,1,8160
1430,731,1,67,9,-1,99999,-1,-1,-3,-1,1,8160
1431,732,1,105,4,-1,99999,-1,-1,-3,-1,1,8160
1432,732,1,113,4,-1,99999,-1,-1,-3,-1,1,8160
1433,732,1,36,8,-1,99999,-1,-1,-3,-1,1,8160
1434,732,1,238,2,-1,99999,-1,-1,-3,-1,1,8160
1435,733,1,14,8,-1,99999,-1,-1,-3,-1,1,8160
1436,734,1,3,8,-1,99999,-1,-1,-3,-1,1,8160
1437,734,1,417,6,-1,99999,-1,-1,-3,-1,1,8160
1438,735,1,488,6,-1,99999,-1,-1,-3,-1,1,8160
1439,736,1,1,4,-1,99999,-1,-1,-3,-1,1,8160
1440,736,1,222,4,-1,99999,-1,-1,-3,-1,1,8160
1441,736,1,39,7,-1,99999,-1,-1,-3,-1,1,8160
1442,737,1,0,6,-1,99999,-1,-1,-3,-1,1,8160
1443,738,1,266,8,-1,99999,-1,-1,-3,-1,1,8220
1444,738,1,17,10,-1,99999,-1,-1,-3,-1,1,8220
1445,739,1,41,6,-1,99999,-1,-1,-3,-1,1,8220
1446,740,1,473,9,-1,99999,-1,-1,-3,-1,1,8220
1447,741,1,105,8,-1,99999,-1,-1,-3,-1,1,8220
1448,742,1,41,2,-1,99999,-1,-1,-3,-1,1,8220
1449,742,1,3,10,-1,99999,-1,-1,-3,-1,1,8220
1450,742,1,235,4,-1,99999,-1,-1,-3,-1,1,8220
1451,743,1,83,4,-1,99999,-1,-1,-3,-1,1,8280
1452,743,1,362,10,-1,99999,-1,-1,-3,-1,1,8280
1453,744,1,284,1,-1,99999,-1,-1,-3,-1,1,8280
1454,745,1,74,12,-1,99999,-1,-1,-3,-1,1,8280
1455,746,1,0,8,-1,99999,-1,-1,-3,-1,1,8340
1456,747,1,11,4,-1,99999,-1,-1,-3,-1,1,8340
1457,747,1,154,11,-1,99999,-1,-1,-3,-1,1,8340
1458,747,1,43,7,-1,99999,-1,-1,-3,-1,1,8340
1459,747,1,14,6,-1,99999,-1,-1,-3,-1,1,8340
1460,747,1,36,8,-1,99999,-1,-1,-3,-1,1,8340
1461,748,1,381,7,-1,99999,-1,-1,-3,-1,1,8340
1462,749,1,89,8,-1,99999,-1,-1,-3,-1,1,8340
1463,749,1,378,2,-1,99999,-1,-1,-3,-1,1,8340
1464,750,1,32,8,-1,99999,-1,-1,-3,-1,1,8340
1465,750,1,212,9,-1,99999,-1,-1,-3,-1,1,8340
1466,750,1,138,7,-1,99999,-1,-1,-3,-1,1,8340
1467,750,1,13,6,-1,99999,-1,-1,-3,-1,1,8340
1468,751,1,69,6,-1,99999,-1,-1,-3,-1,1,8340
1469,752,1,439,5,-1,99999,-1,-1,-3,-1,1,8340
1470,752,1,27,9,-1,99999,-1,-1,-3,-1,1,8340
1471,753,1,140,4,-1,99999,-1,-1,-3,-1,1,8400
1472,753,1,52,2,-1,99999,-1,-1,-3,-1,1,8400
1473,754,1,44,6,-1,99999,-1,-1,-3,-1,1,8400
1474,754,1,4,1,-1,99999,-1,-1,-3,-1,1,8400
1475,755,1,75,7,-1,99999,-1,-1,-3,-1,1,8400
1476,755,1,371,2,-1,99999,-1,-1,-3,-1,1,8400
1477,756,1,9,6,-1,99999,-1,-1,-3,-1,1,8400
1478,757,1,38,4,-1,99999,-1,-1,-3,-1,1,8460
1479,757,1,197,10,-1,99999,-1,-1,-3,-1,1,8460
1480,757,1,428,10,-1,99999,-1,-1,-3,-1,1,8460
1481,758,1,13,4,-1,99999,-1,-1,-3,-1,1,8460
1482,759,1,4,8,-1,99999,-1,-1,-3,-1,1,8460
1483,760,1,13,8,-1,99999,-1,-1,-3,-1,1,8520
1484,760,1,203,2,-1,99999,-1,-1,-3,-1,1,8520
1485,761,1,40,9,-1,99999,-1,-1,-3,-1,1,8520
1486,762,1,21,6,-1,99999,-1,-1,-3,-1,1,8520
1487,762,1,42,2,-1,99999,-1,-1,-3,-1,1,8520
1488,762,1,50,1,-1,99999,-1,-1,-3,-1,1,8520
1489,763,1,18,8,-1,99999,-1,-1,-3,-1,1,8520
1490,764,1,304,9,-1,99999,-1,-1,-3,-1,1,8520
1491,765,1,2,5,-1,99999,-1,-1,-3,-1,1,8520
1492,765,1,52,8,-1,99999,-1,-1,-3,-1,1,8520
1493,766,1,208,3,-1,99999,-1,-1,-3,-1,1,8520
1494,767,1,2,7,-1,99999,-1,-1,-3,-1,1,8580
1495,768,1,46,8,-1,99999,-1,-1,-3,-1,1,8580
1496,769,1,38,6,-1,99999,-1,-1,-3,-1,1,8640
1497,770,1,231,10,-1,99999,-1,-1,-3,-1,1,8640
1498,771,1,38,2,-1,99999,-1,-1,-3,-1,1,8640
1499,772,1,36,3,-1,99999,-1,-1,-3,-1,1,8700
1500,772,1,111,9,-1,99999,-1,-1,-3,-1,1,8700
1501,772,1,64,7,-1,99999,-1,-1,-3,-1,1,8700
1502,772,1,43,6,-1,99999,-1,-1,-3,-1,1,8700
1503,772,1,148,8,-1,99999,-1,-1,-3,-1,1,8700
1504,772,1,296,2,-1,99999,-1,-1,-3,-1,1,8700
1505,773,1,66,4,-1,99999,-1,-1,-3,-1,1,8700
1506,774,1,179,10,-1,99999,-1,-1,-3,-1,1,8700
1507,774,1,427,9,-1,99999,-1,-1,-3,-1,1,8700
1508,774,1,41,6,-1,99999,-1,-1,-3,-1,1,8700
1509,775,1,32,8,-1,99999,-1,-1,-3,-1,1,8700
1510,776,1,8,6,-1,99999,-1,-1,-3,-1,1,8700
1511,776,1,0,4,-1,99999,-1,-1,-3,-1,1,8700
1512,777,1,343,2,-1,99999,-1,-1,-3,-1,1,8760
1513,778,1,11,2,-1,99999,-1,-1,-3,-1,1,8760
1514,778,1,50,9,-1,99999,-1,-1,-3,-1,1,8760
1515,779,1,152,7,-1,99999,-1,-1,-3,-1,1,8760
1516,780,1,178,9,-1,99999,-1,-1,-3,-1,1,8760
1517,781,1,104,10,-1,99999,-1,-1,-3,-1,1,8820
1518,781,1,181,7,-1,99999,-1,-1,-3,-1,1,8820
1519,782,1,62,5,-1,99999,-1,-1,-3,-1,1,8820
1520,783,1,222,6,-1,99999,-1,-1,-3,-1,1,8820
1521,783,1,212,6,-1,99999,-1,-1,-3,-1,1,8820
1522,783,1,97,4,-1,99999,-1,-1,-3,-1,1,8820
1523,784,1,45,6,-1,99999,-1,-1,-3,-1,1,8820
1524,784,1,186,2,-1,99999,-1,-1,-3,-1,1,8820
1525,785,1,333,2,-1,99999,-1,-1,-3,-1,1,8820
1526,785,1,39,2,-1,99999,-1,-1,-3,-1,1,8820
1527,786,1,4,7,-1,99999,-1,-1,-3,-1,1,8820
1528,787,1,231,7,-1,99999,-1,-1,-3,-1,1,8820
1529,788,1,272,6,-1,99999,-1,-1,-3,-1,1,8880
1530,789,1,5,5,-1,99999,-1,-1,-3,-1,1,8880
1531,789,1,32,2,-1,99999,-1,-1,-3,-1,1,8880
1532,790,1,88,4,-1,99999,-1,-1,-3,-1,1,8880
1533,790,1,51,5,-1,99999,-1,-1,-3,-1,1,8880
1534,791,1,213,12,-1,99999,-1,-1,-3,-1,1,8880
1535,791,1,253,4,-1,99999,-1,-1,-3,-1,1,8880
1536,792,1,22,9,-1,99999,-1,-1,-3,-1,1,8880
1537,792,1,114,7,-1,99999,-1,-1,-3,-1,1,8880
1538,793,1,30,9,-1,99999,-1,-1,-3,-1,1,8880
1539,794,1,22,9,-1,99999,-1,-1,-3,-1,1,8880
1540,794,1,375,12,-1,99999,-1,-1,-3,-1,1,8880
1541,795,1,6,4,-1,99999,-1,-1,-3,-1,1,8940
1542,796,1,133,8,-1,99999,-1,-1,-3,-1,1,8940
1543,797,1,264,11,-1,99999,-1,-1,-3,-1,1,8940
1544,797,1,44,10,-1,99999,-1,-1,-3,-1,1,8940
1545,798,1,17,2,-1,99999,-1,-1,-3,-1,1,8940
1546,798,1,6,8,-1,99999,-1,-1,-3,-1,1,8940
1547,799,1,224,2,-1,99999,-1,-1,-3,-1,1,8940
1548,800,1,20,5,-1,99999,-1,-1,-3,-1,1,9000
1549,800,1,392,4,-1,99999,-1,-1,-3,-1,1,9000
1550,801,1,48,3,-1,99999,-1,-1,-3,-1,1,9000
1551,802,1,63,4,-1,99999,-1,-1,-3,-1,1,9000
1552,802,1,4,5,-1,99999,-1,-1,-3,-1,1,9000
1553,802,1,115,9,-1,99999,-1,-1,-3,-1,1,9000
1554,802,1,7,2,-1,99999,-1,-1,-3,-1,1,9000
1555,802,1,29,10,-1,99999,-1,-1,-3,-1,1,9000
1556,802,1,427,11,-1,99999,-1,-1,-3,-1,1,9000
1557,802,1,3,10,-1,99999,-1,-1,-3,-1,1,9000
1558,802,1,30,11,-1,99999,-1,-1,-3,-1,1,9000
1559,803,1,118,8,-1,99999,-1,-1,-3,-1,1,9000
1560,803,1,29,4,-1,99999,-1,-1,-3,-1,1,9000
1561,803,1,317,7,-1,99999,-1,-1,-3,-1,1,9000
1562,804,1,179,8,-1,99999,-1,-1,-3,-1,1,9060
1563,805,1,5,8,-1,99999,-1,-1,-3,-1,1,9060
1564,805,1,2,10,-1,99999,-1,-1,-3,-1,1,9060
1565,805,1,46,10,-1,99999,-1,-1,-3,-1,1,9060
1566,806,1,28,2,-1,99999,-1,-1,-3,-1,1,9060
1567,806,1,13,6,-1,99999,-1,-1,-3,-1,1,9060
1568,806,1,394,6,-1,99999,-1,-1,-3,-1,1,9060
1569,806,1,37,7,-1,99999,-1,-1,-3,-1,1,9060
1570,807,1,13,9,-1,99999,-1,-1,-3,-1,1,9120
1571,808,1,373,6,-1,99999,-1,-1,-3,-1,1,9120
1572,809,1,380,10,-1,99999,-1,-1,-3,-1,1,9120
1573,809,1,9,5,-1,99999,-1,-1,-3,-1,1,9120
1574,810,1,45,11,-1,99999,-1,-1,-3,-1,1,9120
1575,810,1,97,7,-1,99999,-1,-1,-3,-1,1,9120
1576,810,1,374,10,-1,99999,-1,-1,-3,-1,1,9120
1577,811,1,180,4,-1,99999,-1,-1,-3,-1,1,9120
1578,812,1,25,4,-1,99999,-1,-1,-3,-1,1,9120
1579,812,1,39,11,-1,99999,-1,-1,-3,-1,1,9120
1580,812,1,276,11,-1,99999,-1,-1,-3,-1,1,9120
1581,812,1,152,9,-1,99999,-1,-1,-3,-1,1,9120
1582,812,1,113,6,-1,99999,-1,-1,-3,-1,1,9120
1583,812,1,345,12,-1,99999,-1,-1,-3,-1,1,9120
1584,813,1,79,3,-1,99999,-1,-1,-3,-1,1,9120
1585,813,1,19,6,-1,99999,-1,-1,-3,-1,1,9120
1586,813,1,98,6,-1,99999,-1,-1,-3,-1,1,9120
1587,814,1,117,5,-1,99999,-1,-1,-3,-1,1,9180
1588,815,1,4,2,-1,99999,-1,-1,-3,-1,1,9240
1589,815,1,40,7,-1,99999,-1,-1,-3,-1,1,9240
1590,815,1,240,8,-1,99999,-1,-1,-3,-1,1,9240
1591,816,1,136,4,-1,99999,-1,-1,-3,-1,1,9240
1592,816,1,157,9,-1,99999,-1,-1,-3,-1,1,9240
1593,816,1,49,8,-1,99999,-1,-1,-3,-1,1,9240
1594,817,1,46,8,-1,99999,-1,-1,-3,-1,1,9240
1595,818,1,121,5,-1,99999,-1,-1,-3,-1,1,9240
1596,819,1,240,7,-1,99999,-1,-1,-3,-1,1,9300
1597,819,1,345,4,-1,99999,-1,-1,-3,-1,1,9300
1598,819,1,4,2,-1,99999,-1,-1,-3,-1,1,9300
1599,819,1,272,4,-1,99999,-1,-1,-3,-1,1,9300
1600,819,1,25,9,-1,99999,-1,-1,-3,-1,1,9300
1601,820,1,291,12,-1,99999,-1,-1,-3,-1,1,9300
1602,821,1,101,5,-1,99999,-1,-1,-3,-1,1,9300
1603,821,1,400,7,-1,99999,-1,-1,-3,-1,1,9300
1604,821,1,100,3,-1,99999,-1,-1,-3,-1,1,9300
1605,822,1,2,3,-1,99999,-1,-1,-3,-1,1,9300
1606,822,1,3,8,-1,99999,-1,-1,-3,-1,1,9300
1607,823,1,113,5,-1,99999,-1,-1,-3,-1,1,9300
1608,823,1,74,6,-1,99999,-1,-1,-3,-1,1,9300
1609,823,1,10,11,-1,99999,-1,-1,-3,-1,1,9300
1610,823,1,117,5,-1,99999,-1,-1,-3,-1,1,9300
1611,823,1,69,3,-1,99999,-1,-1,-3,-1,1,9300
1612,823,1,252,4,-1,99999,-1,-1,-3,-1,1,9300
1613,823,1,12,11,-1,99999,-1,-1,-3,-1,1,9300
1614,823,1,91,6,-1,99999,-1,-1,-3,-1,1,9300
1615,824,1,206,4,-1,99999,-1,-1,-3,-1,1,9300
1616,824,1,53,2,-1,99999,-1,-1,-3,-1,1,9300
1617,824,1,363,8,-1,99999,-1,-1,-3,-1,1,9300
1618,824,1,49,8,-1,99999,-1,-1,-3,-1,1,9300
1619,824,1,55,8,-1,99999,-1,-1,-3,-1,1,9300
1620,824,1,29,8,-1,99999,-1,-1,-3,-1,1,9300
1621,824,1,13,10,-1,99999,-1,-1,-3,-1,1,9300
1622,824,1,164,8,-1,99999,-1,-1,-3,-1,1,9300
1623,824,1,125,4,-1,99999,-1,-1,-3,-1,1,9300
1624,825,1,181,4,-1,99999,-1,-1,-3,-1,1,9360
1625,826,1,32,5,-1,99999,-1,-1,-3,-1,1,9360
1626,826,1,25,1,-1,99999,-1,-1,-3,-1,1,9360
