sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1080,447,1,285,10,4500
1081,447,1,10,4,4500
1082,448,1,2,7,4500
1083,449,1,27,5,4560
1084,449,1,188,12,4560
1085,449,1,88,6,4560
1086,449,1,307,11,4560
1087,450,1,16,6,4560
1088,451,1,13,10,4560
1089,452,1,20,6,4620
1090,452,1,21,4,4620
1091,452,1,397,4,4620
1092,453,1,159,8,4620
1093,454,1,10,10,4620
1094,454,1,3,2,4620
1095,455,1,42,10,4620
1096,456,1,178,8,4620
1097,456,1,345,4,4620
1098,457,1,106,3,4680
1099,458,1,8,6,4680
1100,458,1,261,10,4680
1101,459,1,82,4,4680
1102,459,1,1,7,4680
1103,459,1,4,5,4680
1104,460,1,16,12,4680
1105,461,1,373,12,4680
1106,461,1,22,12,4680
1107,461,1,1,12,4680
1108,462,1,1,9,4680
1109,462,1,46,12,4680
1110,463,1,118,9,4680
1111,463,1,39,10,4680
1112,463,1,19,8,4680
1113,463,1,38,6,4680
1114,464,1,414,9,4680
1115,464,1,425,8,4680
1116,464,1,44,6,4680
1117,465,1,2,4,4740
1118,466,1,35,10,4740
1119,466,1,30,4,4740
1120,466,1,112,7,4740
1121,467,1,21,2,4740
1122,468,1,230,6,4740
1123,468,1,49,6,4740
1124,468,1,382,4,4740
1125,469,1,143,8,4740
1126,469,1,4,11,4740
1127,470,1,18,4,4800
1128,471,1,133,12,4800
1129,471,1,3,8,4800
1130,471,1,2,9,4800
1131,471,1,26,8,4800
1132,471,1,48,2,4800
1133,471,1,31,8,4800
1134,471,1,87,3,4800
1135,472,1,1,8,4800
1136,473,1,96,10,4800
1137,473,1,68,10,4800
1138,473,1,46,10,4800
1139,473,1,37,12,4800
1140,474,1,57,8,4800
1141,474,1,67,4,4800
1142,474,1,145,6,4800
1143,474,1,6,10,4800
1144,475,1,274,4,4800
1145,475,1,72,4,4800
1146,475,1,67,4,4800
1147,476,1,8,9,4860
1148,477,1,477,3,4860
1149,477,1,3,7,4860
1150,478,1,19,2,4920
1151,478,1,427,6,4920
1152,478,1,13,1,4920
1153,478,1,215,1,4920
1154,479,1,298,6,4920
1155,479,1,65,4,4920
1156,480,1,0,6,4920
1157,481,1,23,8,4920
1158,482,1,3,6,4920
1159,483,1,469,5,4920
1160,483,1,34,8,4920
1161,483,1,7,4,4920
1162,483,1,254,2,4920
1163,483,1,4,7,4920
1164,483,1,425,12,4920
1165,483,1,24,9,4920
1166,483,1,146,7,4920
1167,484,1,202,5,4920
1168,484,1,5,6,4920
1169,484,1,46,1,4920
1170,485,1,107,2,4920
1171,486,1,247,5,4980
1172,486,1,13,8,4980
1173,486,1,0,11,4980
1174,486,1,6,2,4980
1175,486,1,107,7,4980
1176,486,1,128,8,4980
1177,486,1,73,10,4980
1178,487,1,40,12,4980
1179,487,1,34,8,4980
1180,487,1,10,6,4980
1181,488,1,32,3,4980
1182,489,1,172,8,5040
1183,490,1,37,12,5040
1184,491,1,129,10,5040
1185,492,1,14,1,5040
1186,492,1,216,6,5040
1187,493,1,12,2,5040
1188,494,1,111,7,5040
1189,494,1,28,5,5040
1190,495,1,0,8,5040
1191,495,1,52,12,5040
1192,496,1,0,8,5040
1193,496,1,170,6,5040
1194,496,1,24,8,5040
1195,497,1,216,3,5100
1196,498,1,499,1,5100
1197,499,1,1,10,5100
1198,500,1,18,12,5100
1199,500,1,5,1,5100
1200,500,1,278,4,5100
1201,500,1,207,2,5100
1202,501,1,137,7,5100
1203,501,1,1,11,5100
1204,502,1,12,7,5100
1205,502,1,1,8,5100
1206,503,1,46,11,5160
1207,503,1,153,4,5160
1208,503,1,10,4,5160
1209,503,1,176,8,5160
1210,504,1,381,10,5160
1211,504,1,120,7,5160
1212,504,1,94,5,5160
1213,504,1,5,6,5160
1214,505,1,13,9,5160
1215,506,1,135,2,5160
1216,506,1,44,6,5160
1217,507,1,52,3,5160
1218,507,1,123,6,5160
1219,508,1,63,6,5220
1220,508,1,50,5,5220
1221,509,1,17,12,5220
1222,509,1,25,6,5220
1223,510,1,324,6,5220
1224,510,1,21,5,5220
1225,510,1,32,2,5220
1226,511,1,35,4,5220
1227,512,1,190,7,5220
1228,512,1,304,3,5220
1229,512,1,42,6,5220
1230,513,1,2,6,5280
1231,513,1,115,8,5280
1232,514,1,407,8,5280
1233,515,1,59,6,5280
1234,515,1,23,4,5280
1235,515,1,350,10,5280
1236,515,1,5,5,5280
1237,515,1,110,12,5280
1238,516,1,8,8,5280
1239,517,1,200,4,5280
1240,517,1,1,10,5280
1241,518,1,0,8,5280
1242,518,1,198,3,5280
1243,518,1,9,7,5280
1244,518,1,107,9,5280
1245,518,1,7,2,5280
1246,518,1,219,3,5280
1247,519,1,41,9,5340
1248,519,1,375,12,5340
1249,519,1,43,12,5340
1250,519,1,29,8,5340
1251,519,1,216,4,5340
1252,519,1,95,10,5340
1253,519,1,110,6,5340
1254,519,1,8,3,5340
1255,519,1,176,9,5340
1256,519,1,70,7,5340
1257,519,1,21,2,5340
1258,520,1,263,7,5400
1259,520,1,338,2,5400
1260,520,1,26,10,5400
1261,521,1,68,11,5460
1262,521,1,265,7,5460
1263,522,1,43,9,5460
1264,522,1,35,8,5460
1265,523,1,30,2,5520
1266,523,1,12,4,5520
1267,523,1,1,11,5520
1268,523,1,5,2,5520
1269,524,1,140,3,5520
1270,525,1,25,8,5520
1271,526,1,177,6,5520
1272,527,1,26,9,5520
1273,528,1,25,10,5580
1274,528,1,101,4,5580
1275,529,1,7,4,5580
1276,529,1,11,6,5580
1277,529,1,170,10,5580
1278,529,1,171,12,5580
1279,529,1,90,2,5580
1280,529,1,163,5,5580
1281,530,1,247,8,5580
1282,531,1,42,8,5580
1283,531,1,216,9,5580
1284,531,1,282,8,5580
1285,532,1,38,1,5580
1286,532,1,0,8,5580
1287,532,1,206,6,5580
1288,533,1,2,6,5580
1289,534,1,18,12,5580
1290,534,1,405,10,5580
1291,535,1,65,10,5580
1292,535,1,71,7,5580
1293,536,1,30,6,5640
1294,537,1,59,6,5640
1295,537,1,222,10,5640
1296,537,1,24,8,5640
1297,537,1,68,8,5640
1298,538,1,142,8,5640
1299,538,1,161,10,5640
1300,539,1,12,8,5640
1301,539,1,6,10,5640
1302,540,1,193,6,5640
1303,541,1,49,2,5700
1304,542,1,454,6,5700
1305,543,1,57,6,5700
1306,543,1,12,10,5700
1307,543,1,129,6,5700
1308,543,1,32,6,5700
1309,544,1,51,11,5700
1310,545,1,21,6,5760
1311,545,1,6,9,5760
1312,546,1,113,10,5760
1313,547,1,0,9,5760
1314,548,1,393,6,5760
1315,549,1,14,8,5760
1316,549,1,12,4,5760
1317,550,1,13,6,5760
1318,551,1,105,7,5760
1319,551,1,139,4,5760
1320,552,1,27,2,5760
1321,553,1,303,10,5820
1322,554,1,205,6,5820
1323,554,1,65,10,5820
1324,554,1,28,3,5820
1325,554,1,163,10,5820
1326,554,1,463,6,5820
1327,554,1,180,9,5820
1328,554,1,146,6,5820
1329,555,1,171,4,5820
1330,556,1,33,4,5820
1331,556,1,0,7,5820
1332,557,1,9,8,5880
1333,558,1,32,9,5880
1334,558,1,15,6,5880
1335,559,1,94,2,5880
1336,559,1,28,6,5880
1337,560,1,168,6,5880
1338,561,1,105,6,5880
1339,562,1,165,8,5880
1340,562,1,198,4,5880
1341,562,1,253,9,5880
1342,563,1,106,12,5880
1343,564,1,23,10,5880
1344,565,1,130,4,5880
1345,566,1,49,8,5880
1346,566,1,390,8,5880
1347,567,1,424,4,5940
1348,568,1,233,5,5940
1349,568,1,57,9,5940
1350,569,1,47,8,5940
1351,570,1,127,6,5940
1352,570,1,46,2,5940
1353,570,1,12,4,5940
1354,571,1,17,1,5940
1355,572,1,15,2,5940
1356,572,1,178,6,5940
1357,572,1,32,8,5940
1358,572,1,407,8,5940
1359,572,1,196,6,5940
1360,572,1,158,9,5940
1361,573,1,46,8,5940
1362,574,1,181,9,5940
1363,574,1,125,10,5940
1364,574,1,33,8,5940
1365,574,1,1,5,5940
1366,575,1,83,3,6000
1367,575,1,1,6,6000
1368,576,1,34,7,6000
1369,577,1,154,10,6060
1370,577,1,23,3,6060
1371,577,1,88,6,6060
1372,577,1,38,8,6060
1373,578,1,39,5,6060
1374,579,1,83,9,6120
1375,579,1,113,9,6120
1376,579,1,420,1,6120
1377,580,1,361,11,6120
1378,580,1,110,8,6120
1379,580,1,13,9,6120
1380,580,1,9,3,6120
1381,581,1,32,10,6120
1382,581,1,2,9,6120
1383,581,1,17,5,6120
1384,581,1,11,2,6120
1385,582,1,135,9,6120
1386,582,1,7,6,6120
1387,582,1,371,7,6120
1388,582,1,17,11,6120
1389,582,1,480,6,6120
1390,582,1,30,8,6120
1391,583,1,1,4,6120
1392,583,1,26,6,6120
1393,584,1,27,8,6180
1394,585,1,415,2,6180
1395,586,1,18,6,6180
1396,587,1,2,12,6180
1397,588,1,243,10,6240
1398,589,1,137,12,6240
1399,589,1,77,10,6240
1400,589,1,84,4,6240
1401,589,1,101,2,6240
1402,589,1,30,6,6240
1403,590,1,174,4,6240
1404,591,1,139,8,6240
1405,592,1,60,8,6240
1406,592,1,323,6,6240
1407,592,1,16,5,6240
1408,593,1,6,8,6240
1409,593,1,216,3,6240
1410,594,1,262,4,6240
1411,595,1,46,5,6240
1412,596,1,70,4,6300
1413,597,1,33,6,6300
1414,598,1,1,2,6300
1415,599,1,167,4,6300
1416,600,1,38,3,6300
1417,600,1,320,4,6300
1418,600,1,107,8,6300
1419,601,1,99,8,6300
1420,602,1,115,10,6300
1421,603,1,19,8,6300
1422,604,1,277,5,6300
1423,604,1,14,6,6300
1424,604,1,148,10,6300
1425,604,1,51,10,6300
1426,605,1,459,10,6300
1427,606,1,37,10,6300
1428,607,1,125,5,6300
1429,608,1,19,2,6300
1430,609,1,55,10,6360
1431,609,1,70,4,6360
1432,609,1,1,6,6360
1433,610,1,244,6,6360
1434,610,1,19,8,6360
1435,610,1,7,5,6360
1436,610,1,293,8,6360
1437,610,1,0,2,6360
1438,611,1,37,11,6360
1439,611,1,180,4,6360
1440,612,1,124,6,6420
1441,612,1,400,5,6420
1442,612,1,1,5,6420
1443,612,1,38,3,6420
1444,613,1,28,10,6420
1445,614,1,191,10,6420
1446,614,1,21,9,6420
1447,615,1,119,9,6480
1448,615,1,29,6,6480
1449,616,1,127,8,6480
1450,616,1,64,12,6480
1451,617,1,78,6,6480
1452,618,1,107,9,6480
1453,619,1,111,5,6480
1454,619,1,22,10,6480
1455,620,1,212,8,6540
1456,621,1,4,9,6540
1457,621,1,34,10,6540
1458,622,1,49,2,6540
1459,622,1,262,3,6540
1460,622,1,272,8,6540
1461,623,1,42,11,6600
1462,623,1,23,2,6600
1463,623,1,17,8,6600
1464,623,1,120,10,6600
1465,624,1,143,12,6600
1466,625,1,223,8,6600
1467,625,1,275,2,6600
1468,626,1,38,3,6600
1469,627,1,120,6,6600
1470,628,1,57,12,6600
1471,628,1,2,8,6600
1472,628,1,26,7,6600
1473,629,1,328,2,6600
1474,629,1,151,8,6600
1475,629,1,57,12,6600
1476,630,1,70,6,6660
1477,630,1,24,4,6660
1478,630,1,15,6,6660
1479,631,1,0,6,6720
1480,632,1,0,7,6720
1481,633,1,265,3,6720
1482,634,1,0,6,6780
1483,634,1,189,4,6780
1484,634,1,3,8,6780
1485,634,1,36,5,6780
1486,634,1,123,8,6780
1487,634,1,38,12,6780
1488,634,1,40,8,6780
1489,635,1,1,10,6780
1490,635,1,48,10,6780
1491,636,1,186,8,6780
1492,637,1,163,10,6780
1493,637,1,184,5,6780
1494,638,1,114,8,6780
1495,639,1,10,6,6840
1496,640,1,12,4,6840
1497,640,1,208,2,6840
1498,641,1,6,8,6840
1499,642,1,87,8,6840
1500,643,1,219,9,6900
1501,643,1,289,4,6900
1502,643,1,41,6,6900
1503,644,1,21,4,6900
1504,644,1,155,6,6900
1505,644,1,172,12,6900
1506,645,1,25,3,6900
1507,645,1,34,5,6900
1508,646,1,15,4,6960
1509,647,1,251,2,6960
1510,648,1,145,12,6960
1511,649,1,264,4,6960
1512,650,1,444,11,7020
1513,650,1,445,6,7020
1514,651,1,194,12,7020
1515,652,1,102,5,7020
1516,652,1,496,2,7020
1517,652,1,492,8,7020
1518,652,1,74,6,7020
1519,653,1,11,7,7020
1520,653,1,39,7,7020
1521,653,1,17,7,7020
1522,653,1,132,10,7020
1523,653,1,24,4,7020
1524,654,1,357,6,7020
1525,654,1,299,9,7020
1526,654,1,14,7,7020
1527,655,1,171,2,7020
1528,655,1,404,6,7020
1529,655,1,162,11,7020
1530,655,1,375,5,7020
1531,655,1,431,4,7020
1532,655,1,22,5,7020
1533,655,1,8,8,7020
1534,656,1,29,10,7020
1535,656,1,0,4,7020
1536,656,1,7,9,7020
1537,657,1,104,9,7080
1538,657,1,71,9,7080
1539,657,1,18,6,7080
1540,657,1,43,5,7080
1541,658,1,211,4,7080
1542,658,1,19,8,7080
1543,659,1,120,6,7080
1544,659,1,191,12,7080
1545,660,1,111,5,7080
1546,660,1,36,2,7080
1547,661,1,9,5,7080
1548,661,1,310,7,7080
1549,661,1,1,9,7080
1550,662,1,27,9,7080
1551,662,1,2,5,7080
1552,662,1,24,7,7080
1553,663,1,471,10,7080
1554,664,1,109,10,7140
1555,665,1,21,4,7140
1556,665,1,61,8,7140
1557,665,1,4,6,7140
1558,665,1,0,6,7140
1559,665,1,151,2,7140
1560,665,1,18,6,7140
1561,665,1,352,10,7140
1562,666,1,65,4,7140
1563,666,1,9,8,7140
1564,666,1,36,2,7140
1565,666,1,75,10,7140
1566,666,1,1,10,7140
1567,667,1,3,7,7140
1568,668,1,17,10,7140
1569,668,1,48,6,7140
1570,668,1,21,6,7140
1571,668,1,419,7,7140
1572,668,1,150,4,7140
1573,668,1,379,4,7140
1574,669,1,31,3,7200
1575,669,1,46,2,7200
1576,670,1,48,6,7200
1577,671,1,129,6,7200
1578,671,1,28,4,7200
1579,672,1,133,2,7200
1580,672,1,43,2,7200
1581,672,1,19,8,7200
1582,672,1,2,8,7200
1583,673,1,178,4,7200
1584,673,1,392,6,7200
1585,674,1,1,10,7200
1586,674,1,32,2,7200
1587,674,1,179,7,7200
1588,674,1,33,10,7200
1589,674,1,148,10,7200
1590,675,1,19,3,7200
1591,675,1,345,7,7200
1592,676,1,243,6,7200
1593,676,1,16,11,7200
1594,677,1,32,12,7260
1595,678,1,14,4,7260
1596,678,1,38,7,7260
1597,679,1,3,6,7260
1598,679,1,33,8,7260
1599,680,1,85,8,7260
1600,680,1,11,2,7260
1601,681,1,10,7,7260
1602,681,1,11,12,7260
1603,682,1,21,4,7260
1604,683,1,199,6,7260
1605,683,1,52,11,7260
1606,684,1,438,8,7260
1607,685,1,47,12,7320
1608,686,1,34,7,7320
1609,686,1,0,7,7320
1610,686,1,10,4,7320
1611,686,1,422,8,7320
1612,686,1,1,10,7320
1613,686,1,12,4,7320
1614,687,1,371,4,7320
1615,687,1,142,3,7320
1616,687,1,192,2,7320
1617,688,1,227,8,7320
1618,689,1,38,9,7320
1619,689,1,39,9,7320
1620,690,1,195,4,7320
1621,691,1,137,4,7320
1622,691,1,11,5,7320
1623,691,1,44,10,7320
1624,692,1,183,8,7320
1625,693,1,0,10,7380
1626,693,1,159,11,7380
1627,694,1,420,6,7380
1628,694,1,340,6,7380
1629,695,1,56,4,7380
1630,695,1,265,8,7380
1631,695,1,110,8,7380
1632,695,1,47,12,7380
1633,696,1,83,8,7440
1634,696,1,28,12,7440
1635,697,1,113,7,7440
1636,698,1,225,3,7440
1637,699,1,75,8,7440
1638,699,1,0,7,7440
1639,699,1,62,8,7440
1640,700,1,0,6,7440
1641,701,1,443,11,7500
1642,702,1,213,12,7500
1643,702,1,47,10,7500
1644,703,1,10,6,7500
1645,703,1,85,4,7500
1646,704,1,106,9,7500
1647,704,1,271,4,7500
1648,704,1,178,4,7500
1649,704,1,78,4,7500
1650,705,1,23,4,7500
1651,706,1,5,4,7500
1652,707,1,4,8,7500
1653,708,1,172,10,7500
1654,708,1,61,2,7500
1655,709,1,54,8,7560
1656,710,1,216,5,7560
1657,711,1,2,3,7560
1658,712,1,14,9,7560
1659,712,1,3,8,7560
1660,713,1,432,8,7620
1661,714,1,40,8,7680
1662,714,1,3,6,7680
1663,714,1,4,4,7680
1664,715,1,109,10,7680
1665,716,1,0,6,7680
1666,716,1,153,5,7680
1667,716,1,6,6,7680
1668,717,1,328,6,7680
1669,717,1,4,1,7680
1670,717,1,306,5,7680
1671,718,1,5,4,7680
1672,719,1,16,2,7680
1673,719,1,22,10,7680
1674,719,1,42,8,7680
1675,720,1,1,6,7740
1676,720,1,7,6,7740
1677,720,1,141,4,7740
1678,720,1,318,10,7740
1679,720,1,30,3,7740
1680,720,1,10,6,7740
1681,721,1,104,1,7740
1682,722,1,4,6,7740
1683,723,1,18,8,7740
1684,724,1,228,4,7740
1685,725,1,323,2,7740
1686,725,1,367,6,7740
1687,726,1,93,8,7740
1688,726,1,129,8,7740
1689,726,1,48,6,7740
1690,727,1,0,5,7800
1691,727,1,75,8,7800
1692,727,1,237,2,7800
1693,727,1,65,2,7800
1694,727,1,428,4,7800
1695,727,1,155,1,7800
1696,727,1,168,7,7800
1697,727,1,1,8,7800
1698,728,1,0,9,7800
1699,728,1,183,10,7800
1700,728,1,18,10,7800
1701,728,1,280,4,7800
1702,729,1,256,6,7800
1703,730,1,33,5,7860
1704,731,1,413,9,7860
1705,732,1,149,6,7860
1706,732,1,131,4,7860
1707,732,1,206,12,7860
1708,733,1,322,5,7860
1709,734,1,12,7,7860
1710,735,1,25,4,7860
1711,736,1,10,7,7860
1712,736,1,2,9,7860
1713,737,1,284,5,7920
1714,738,1,28,2,7920
1715,739,1,9,4,7920
1716,739,1,2,2,7920
1717,740,1,86,7,7920
1718,740,1,27,12,7920
1719,741,1,76,7,7980
1720,742,1,72,6,7980
1721,742,1,345,10,7980
1722,742,1,427,5,7980
1723,743,1,33,4,7980
1724,744,1,1,4,7980
1725,744,1,372,8,7980
1726,745,1,364,5,7980
1727,745,1,322,10,7980
1728,746,1,80,8,8040
1729,747,1,391,4,8040
1730,747,1,10,4,8040
1731,748,1,309,4,8040
1732,748,1,137,6,8040
1733,748,1,0,6,8040
1734,749,1,181,5,8040
1735,750,1,1,3,8100
1736,751,1,13,6,8100
1737,751,1,26,7,8100
1738,751,1,5,11,8100
1739,751,1,198,3,8100
1740,751,1,16,7,8100
1741,752,1,140,10,8100
1742,752,1,17,3,8100
1743,752,1,443,2,8100
1744,753,1,436,10,8100
1745,754,1,20,9,8100
1746,754,1,115,8,8100
1747,755,1,336,6,8100
1748,756,1,7,4,8100
1749,756,1,21,5,8100
1750,757,1,492,7,8160
1751,758,1,432,6,8160
1752,759,1,33,7,8160
1753,760,1,48,4,8160
1754,761,1,35,10,8220
1755,761,1,350,8,8220
1756,762,1,47,6,8220
1757,763,1,182,2,8220
1758,763,1,423,6,8220
1759,763,1,11,2,8220
1760,764,1,222,4,8280
1761,765,1,18,1,8280
1762,765,1,171,8,8280
1763,766,1,238,4,8280
1764,767,1,42,10,8280
1765,768,1,8,6,8280
1766,769,1,7,12,8340
1767,770,1,176,1,8340
1768,771,1,35,4,8400
1769,771,1,2,4,8400
1770,771,1,43,6,8400
1771,771,1,10,8,8400
1772,771,1,41,3,8400
1773,772,1,337,12,8400
1774,773,1,35,8,8400
1775,773,1,49,6,8400
1776,773,1,345,8,8400
1777,773,1,269,4,8400
1778,773,1,7,2,8400
1779,773,1,282,6,8400
1780,773,1,233,6,8400
1781,774,1,298,5,8400
1782,775,1,190,2,8400
1783,775,1,10,7,8400
1784,775,1,52,5,8400
1785,775,1,47,6,8400
1786,775,1,21,8,8400
1787,776,1,251,8,8460
1788,776,1,83,10,8460
1789,777,1,169,6,8460
1790,778,1,38,7,8460
1791,779,1,306,12,8460
1792,780,1,56,2,8460
1793,781,1,449,5,8520
1794,782,1,169,7,8520
1795,783,1,2,6,8520
1796,784,1,404,9,8520
1797,784,1,490,9,8520
1798,784,1,17,4,8520
1799,784,1,4,8,8520
1800,785,1,192,4,8520
1801,785,1,33,8,8520
1802,786,1,228,7,8520
1803,787,1,16,10,8580
1804,788,1,3,8,8580
1805,788,1,27,8,8580
1806,789,1,47,10,8640
1807,790,1,9,5,8640
1808,791,1,30,9,8640
1809,792,1,58,3,8640
1810,792,1,23,6,8640
1811,793,1,27,6,8640
1812,794,1,343,8,8640
1813,795,1,115,7,8640
1814,795,1,186,12,8640
1815,796,1,97,10,8640
1816,796,1,324,2,8640
1817,797,1,2,4,8640
1818,798,1,161,7,8700
1819,799,1,37,8,8700
1820,799,1,43,3,8700
1821,800,1,141,6,8700
1822,800,1,112,4,8700
1823,801,1,13,6,8700
1824,801,1,266,9,8700
1825,802,1,145,7,8700
1826,802,1,299,6,8700
1827,803,1,228,12,8760
1828,804,1,479,3,8760
1829,804,1,44,5,8760
1830,804,1,353,6,8760
1831,804,1,130,10,8760
1832,804,1,40,8,8760
1833,805,1,192,1,8760
1834,805,1,43,9,8760
1835,805,1,266,2,8760
1836,805,1,21,4,8760
1837,805,1,206,12,8760
1838,806,1,208,6,8760
1839,807,1,3,8,8820
1840,808,1,272,4,8820
1841,808,1,49,2,8820
1842,809,1,63,6,8820
1843,809,1,101,5,8820
1844,809,1,3,4,8820
1845,810,1,122,5,8880
1846,811,1,7,10,8880
1847,811,1,299,2,8880
1848,811,1,354,3,8880
1849,812,1,458,8,8880
1850,813,1,22,6,8880
1851,813,1,143,10,8880
1852,814,1,115,1,8940
1853,814,1,136,7,8940
1854,814,1,9,12,8940
1855,814,1,31,4,8940
1856,815,1,202,10,8940
1857,816,1,196,6,8940
1858,816,1,122,8,8940
1859,816,1,31,3,8940
1860,817,1,124,4,8940
1861,817,1,486,12,8940
1862,817,1,48,10,8940
1863,817,1,0,8,8940
1864,818,1,33,9,9000
1865,818,1,139,5,9000
1866,819,1,6,5,9000
1867,819,1,417,5,9000
1868,820,1,17,8,9000
1869,821,1,154,8,9000
1870,822,1,59,2,9000
1871,823,1,84,9,9060
1872,823,1,43,2,9060
1873,824,1,108,4,9060
1874,825,1,162,7,9060
1875,826,1,1,8,9060
1876,827,1,45,2,9120
1877,828,1,257,12,9120
1878,829,1,4,7,9120
1879,830,1,0,6,9180
1880,830,1,21,7,9180
1881,831,1,458,6,9180
1882,832,1,145,4,9180
1883,833,1,28,8,9180
1884,833,1,1,9,9180
1885,833,1,6,9,9180
1886,833,1,150,4,9180
1887,833,1,79,9,9180
1888,834,1,37,12,9180
1889,834,1,62,4,9180
1890,835,1,174,2,9240
1891,835,1,199,2,9240
1892,835,1,5,5,9240
1893,835,1,1,6,9240
1894,835,1,3,5,9240
1895,835,1,284,8,9240
1896,836,1,13,8,9240
1897,836,1,80,4,9240
1898,836,1,18,6,9240
1899,837,1,44,8,9300
1900,837,1,150,4,9300
1901,837,1,16,7,9300
1902,838,1,193,10,9300
1903,839,1,4,3,9360
1904,839,1,44,10,9360
1905,840,1,0,8,9360
1906,840,1,8,9,9360
1907,840,1,104,8,9360
1908,840,1,345,5,9360
1909,841,1,42,8,9360
1910,841,1,99,5,9360
1911,841,1,0,8,9360
1912,841,1,189,5,9360
1913,841,1,81,4,9360
1914,841,1,24,9,9360
1915,842,1,208,8,9360
1916,843,1,65,4,9360
1917,843,1,28,8,9360
1918,844,1,281,2,9420
1919,844,1,5,7,9420
1920,844,1,210,2,9420
1921,845,1,26,9,9420
1922,846,1,2,3,9420
1923,847,1,227,4,9420
1924,848,1,1,8,9420
1925,848,1,151,6,9420
1926,849,1,180,11,9420
1927,850,1,28,8,9480
1928,850,1,153,8,9480
1929,850,1,187,5,9480
1930,851,1,92,6,9540
1931,851,1,456,5,9540
1932,852,1,113,6,9540
1933,853,1,112,2,9540
1934,853,1,11,8,9540
1935,854,1,6,8,9540
1936,854,1,12,5,9540
1937,854,1,35,12,9540
1938,854,1,135,6,9540
1939,854,1,89,4,9540
1940,854,1,15,8,9540
1941,855,1,17,12,9540
1942,855,1,109,4,9540
1943,855,1,7,8,9540
1944,855,1,95,6,9540
1945,855,1,102,6,9540
1946,856,1,447,7,9540
1947,856,1,345,12,9540
1948,857,1,133,6,9600
1949,858,1,163,9,9600
1950,859,1,418,5,9600
1951,860,1,39,8,9600
1952,861,1,34,5,9600
1953,862,1,151,5,9600
1954,862,1,276,8,9600
1955,862,1,8,2,9600
1956,862,1,33,10,9600
1957,862,1,21,8,9600
1958,863,1,24,5,9600
1959,863,1,43,5,9600
1960,863,1,299,6,9600
1961,863,1,437,5,9600
1962,864,1,55,3,9660
1963,864,1,6,11,9660
1964,865,1,228,8,9660
1965,866,1,111,6,9660
1966,866,1,18,7,9660
1967,866,1,166,3,9660
1968,866,1,232,4,9660
1969,867,1,183,10,9660
1970,868,1,10,6,9660
1971,869,1,285,7,9660
1972,869,1,1,1,9660
1973,870,1,13,11,9660
1974,870,1,3,12,9660
1975,871,1,32,8,9660
1976,871,1,150,6,9660
1977,872,1,0,9,9660
1978,872,1,243,4,9660
1979,872,1,114,10,9660
1980,872,1,10,10,9660
1981,873,1,79,7,9660
1982,873,1,19,7,9660
1983,874,1,402,10,9660
1984,875,1,128,2,9720
1985,875,1,14,8,9720
1986,875,1,28,6,9720
1987,876,1,85,6,9720
1988,876,1,209,11,9720
1989,876,1,41,10,9720
1990,876,1,495,4,9720
1991,876,1,4,4,9720
1992,877,1,87,7,9720
1993,877,1,29,6,9720
1994,878,1,3,6,9720
1995,879,1,50,5,9720
1996,879,1,83,10,9720
1997,880,1,1,5,9780
1998,881,1,488,12,9780
1999,882,1,89,2,9780
2000,882,1,101,8,9780
2001,882,1,0,5,9780
2002,882,1,339,4,9780
2003,883,1,16,2,9780
2004,884,1,24,8,9780
2005,885,1,2,4,9840
2006,886,1,33,8,9840
2007,887,1,122,7,9840
2008,888,1,60,8,9840
2009,888,1,149,10,9840
2010,888,1,2,4,9840
2011,888,1,26,5,9840
2012,889,1,29,12,9840
2013,889,1,363,8,9840
2014,889,1,186,10,9840
2015,890,1,241,2,9840
2016,891,1,10,6,9840
2017,891,1,17,12,9840
2018,891,1,99,11,9840
2019,892,1,42,10,9840
2020,892,1,12,11,9840
2021,893,1,180,6,9840
2022,893,1,1,6,9840
2023,894,1,156,3,9840
2024,895,1,227,5,9840
2025,895,1,9,7,9840
2026,895,1,74,7,9840
2027,895,1,37,12,9840
2028,896,1,0,5,9900
2029,896,1,82,4,9900
2030,896,1,5,8,9900
2031,897,1,9,8,9900
2032,898,1,6,6,9900
2033,898,1,405,11,9900
2034,899,1,124,6,9900
2035,900,1,157,11,9960
2036,900,1,162,1,9960
2037,901,1,107,3,9960
2038,901,1,347,8,9960
2039,902,1,365,3,9960
2040,902,1,476,7,9960
2041,902,1,145,8,9960
2042,902,1,7,12,9960
2043,903,1,59,5,9960
2044,903,1,128,9,9960
2045,904,1,1,6,10020
2046,905,1,293,1,10020
2047,906,1,12,3,10020
2048,906,1,316,5,10020
2049,907,1,13,1,10080
2050,907,1,287,10,10080
2051,908,1,34,7,10080
2052,908,1,39,10,10080
2053,908,1,148,5,10080
2054,908,1,44,6,10080
2055,909,1,113,10,10080
2056,910,1,272,10,10080
2057,911,1,3,8,10080
2058,912,1,3,9,10080
2059,912,1,240,8,10080
2060,913,1,1,9,10080
2061,913,1,10,5,10080
2062,913,1,24,5,10080
2063,914,1,20,6,10080
2064,914,1,12,4,10080
2065,915,1,125,4,10140
2066,915,1,1,7,10140
2067,916,1,187,9,10140
2068,916,1,119,5,10140
2069,916,1,350,10,10140
2070,916,1,6,6,10140
2071,916,1,147,10,10140
2072,916,1,208,2,10140
2073,917,1,198,5,10140
2074,917,1,98,6,10140
2075,918,1,240,7,10140
2076,918,1,69,8,10140
