sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1079,426,1,394,5,4920
1080,427,1,199,12,4920
1081,428,1,31,2,4920
1082,428,1,24,10,4920
1083,428,1,330,8,4920
1084,429,1,67,12,4920
1085,430,1,132,10,4920
1086,431,1,0,6,4920
1087,431,1,42,9,4920
1088,432,1,27,5,4920
1089,432,1,18,2,4920
1090,432,1,43,10,4920
1091,433,1,289,10,4920
1092,434,1,263,4,4980
1093,435,1,155,8,4980
1094,435,1,48,4,4980
1095,436,1,6,3,4980
1096,437,1,2,2,4980
1097,438,1,28,9,5040
1098,438,1,24,2,5040
1099,438,1,44,5,5040
1100,439,1,34,5,5040
1101,439,1,36,6,5040
1102,440,1,131,1,5040
1103,441,1,33,6,5040
1104,441,1,372,8,5040
1105,442,1,43,7,5040
1106,442,1,110,4,5040
1107,442,1,166,11,5040
1108,442,1,179,4,5040
1109,443,1,8,6,5040
1110,444,1,23,12,5040
1111,444,1,384,2,5040
1112,445,1,53,6,5040
1113,446,1,17,8,5100
1114,447,1,4,9,5100
1115,448,1,201,8,5100
1116,449,1,292,4,5100
1117,449,1,28,9,5100
1118,450,1,403,1,5100
1119,450,1,341,5,5100
1120,450,1,2,8,5100
1121,450,1,67,6,5100
1122,450,1,179,10,5100
1123,450,1,181,12,5100
1124,451,1,37,6,5100
1125,452,1,14,8,5160
1126,453,1,17,6,5160
1127,454,1,34,4,5160
1128,454,1,216,6,5160
1129,454,1,12,4,5160
1130,454,1,472,8,5160
1131,455,1,181,5,5160
1132,455,1,56,6,5160
1133,455,1,27,10,5160
1134,455,1,16,8,5160
1135,455,1,74,6,5160
1136,455,1,11,8,5160
1137,456,1,177,8,5220
1138,456,1,16,4,5220
1139,456,1,46,2,5220
1140,456,1,208,5,5220
1141,457,1,29,11,5220
1142,457,1,81,4,5220
1143,458,1,42,7,5220
1144,458,1,198,6,5220
1145,458,1,80,6,5220
1146,459,1,46,6,5220
1147,459,1,201,6,5220
1148,460,1,26,6,5220
1149,460,1,203,9,5220
1150,461,1,7,4,5280
1151,462,1,42,8,5280
1152,463,1,41,9,5280
1153,463,1,338,8,5280
1154,464,1,5,7,5280
1155,465,1,395,12,5340
1156,466,1,181,7,5340
1157,466,1,118,6,5340
1158,466,1,73,9,5340
1159,466,1,402,9,5340
1160,467,1,168,8,5340
1161,468,1,291,10,5340
1162,469,1,17,3,5340
1163,469,1,18,7,5340
1164,469,1,449,8,5340
1165,469,1,169,9,5340
1166,470,1,155,2,5340
1167,471,1,386,7,5400
1168,472,1,103,7,5400
1169,472,1,128,6,5400
1170,472,1,285,4,5400
1171,473,1,33,8,5400
1172,473,1,123,2,5400
1173,473,1,32,3,5400
1174,473,1,37,5,5400
1175,474,1,35,8,5460
1176,475,1,17,5,5460
1177,476,1,7,6,5460
1178,477,1,0,8,5460
1179,477,1,111,5,5460
1180,478,1,21,5,5460
1181,479,1,118,12,5460
1182,479,1,133,3,5460
1183,479,1,105,10,5460
1184,480,1,36,2,5460
1185,480,1,0,8,5460
1186,480,1,47,4,5460
1187,481,1,12,4,5520
1188,481,1,7,6,5520
1189,481,1,2,4,5520
1190,482,1,55,10,5520
1191,483,1,8,9,5520
1192,483,1,2,9,5520
1193,484,1,127,3,5580
1194,485,1,41,5,5580
1195,485,1,9,4,5580
1196,486,1,31,8,5580
1197,487,1,6,10,5640
1198,487,1,10,9,5640
1199,487,1,18,10,5640
1200,488,1,109,10,5640
1201,489,1,39,8,5640
1202,489,1,127,6,5640
1203,489,1,51,4,5640
1204,489,1,114,10,5640
1205,489,1,46,2,5640
1206,489,1,134,8,5640
1207,489,1,36,4,5640
1208,490,1,90,6,5640
1209,490,1,431,2,5640
1210,490,1,346,9,5640
1211,490,1,54,1,5640
1212,491,1,5,3,5640
1213,492,1,46,6,5640
1214,492,1,0,7,5640
1215,493,1,337,8,5640
1216,494,1,0,4,5640
1217,494,1,387,8,5640
1218,495,1,146,6,5640
1219,496,1,131,9,5700
1220,497,1,20,4,5700
1221,497,1,93,10,5700
1222,498,1,223,9,5700
1223,499,1,20,8,5700
1224,500,1,113,8,5700
1225,500,1,188,4,5700
1226,500,1,483,12,5700
1227,500,1,348,10,5700
1228,500,1,7,8,5700
1229,500,1,154,9,5700
1230,501,1,200,5,5760
1231,502,1,80,2,5760
1232,503,1,35,4,5760
1233,504,1,44,3,5760
1234,504,1,17,5,5760
1235,504,1,16,6,5760
1236,504,1,91,8,5760
1237,504,1,144,6,5760
1238,504,1,22,4,5760
1239,505,1,361,6,5760
1240,506,1,238,5,5760
1241,507,1,204,2,5760
1242,508,1,389,5,5820
1243,509,1,11,12,5820
1244,510,1,469,7,5820
1245,511,1,164,8,5820
1246,511,1,72,6,5820
1247,512,1,33,9,5820
1248,512,1,19,7,5820
1249,512,1,5,3,5820
1250,513,1,5,2,5820
1251,514,1,0,8,5820
1252,515,1,59,4,5880
1253,515,1,7,7,5880
1254,515,1,308,10,5880
1255,515,1,61,3,5880
1256,515,1,75,1,5880
1257,515,1,20,7,5880
1258,515,1,89,6,5880
1259,515,1,107,5,5880
1260,515,1,25,6,5880
1261,516,1,82,2,5880
1262,516,1,453,10,5880
1263,516,1,139,11,5880
1264,516,1,47,3,5880
1265,517,1,6,4,5880
1266,518,1,22,6,5880
1267,519,1,46,8,5880
1268,520,1,5,6,5880
1269,520,1,281,8,5880
1270,521,1,113,11,5880
1271,522,1,27,7,5880
1272,523,1,150,2,5940
1273,524,1,92,5,5940
1274,524,1,149,8,5940
1275,525,1,337,2,5940
1276,525,1,19,4,5940
1277,526,1,212,12,5940
1278,527,1,41,10,5940
1279,528,1,19,4,5940
1280,528,1,136,11,5940
1281,529,1,48,12,5940
1282,529,1,5,9,5940
1283,529,1,6,12,5940
1284,530,1,32,5,6000
1285,531,1,7,8,6000
1286,532,1,46,6,6000
1287,532,1,31,10,6000
1288,532,1,11,5,6000
1289,533,1,44,4,6000
1290,533,1,6,2,6000
1291,533,1,106,8,6000
1292,534,1,13,8,6000
1293,534,1,2,8,6000
1294,534,1,308,10,6000
1295,535,1,9,4,6060
1296,535,1,76,6,6060
1297,535,1,81,6,6060
1298,535,1,41,5,6060
1299,535,1,48,5,6060
1300,535,1,12,5,6060
1301,535,1,28,10,6060
1302,535,1,7,8,6060
1303,536,1,346,11,6060
1304,536,1,21,6,6060
1305,537,1,68,8,6060
1306,537,1,309,11,6060
1307,537,1,21,6,6060
1308,537,1,25,12,6060
1309,538,1,0,12,6120
1310,539,1,288,10,6120
1311,540,1,0,10,6120
1312,540,1,231,5,6120
1313,541,1,31,7,6120
1314,542,1,24,6,6120
1315,543,1,437,3,6120
1316,543,1,148,8,6120
1317,544,1,37,7,6120
1318,544,1,18,8,6120
1319,545,1,12,9,6180
1320,545,1,47,10,6180
1321,545,1,18,10,6180
1322,545,1,211,10,6180
1323,546,1,117,2,6180
1324,547,1,14,2,6240
1325,547,1,480,4,6240
1326,548,1,383,3,6240
1327,549,1,63,10,6240
1328,549,1,104,4,6240
1329,549,1,76,7,6240
1330,550,1,35,4,6240
1331,551,1,0,8,6240
1332,552,1,2,5,6240
1333,552,1,47,1,6240
1334,553,1,4,3,6240
1335,554,1,10,11,6240
1336,554,1,34,4,6240
1337,555,1,301,6,6240
1338,556,1,33,6,6300
1339,557,1,196,7,6300
1340,558,1,146,6,6300
1341,559,1,5,5,6300
1342,559,1,7,8,6300
1343,559,1,16,6,6300
1344,560,1,56,6,6300
1345,560,1,42,6,6300
1346,561,1,486,4,6360
1347,562,1,17,7,6360
1348,562,1,456,9,6360
1349,563,1,165,6,6420
1350,563,1,25,9,6420
1351,564,1,5,7,6480
1352,565,1,187,4,6480
1353,566,1,23,3,6480
1354,567,1,177,6,6480
1355,567,1,5,6,6480
1356,568,1,4,8,6480
1357,568,1,53,8,6480
1358,569,1,80,6,6540
1359,570,1,349,10,6540
1360,571,1,5,2,6540
1361,572,1,4,5,6540
1362,573,1,16,7,6540
1363,573,1,13,10,6540
1364,574,1,366,12,6600
1365,574,1,31,12,6600
1366,574,1,194,3,6600
1367,575,1,40,4,6600
1368,576,1,172,10,6600
1369,577,1,20,9,6600
1370,577,1,252,6,6600
1371,578,1,1,6,6600
1372,578,1,67,7,6600
1373,578,1,171,7,6600
1374,579,1,97,8,6600
1375,579,1,238,6,6600
1376,579,1,1,10,6600
1377,580,1,47,7,6600
1378,581,1,2,6,6600
1379,581,1,17,8,6600
1380,581,1,444,6,6600
1381,582,1,53,4,6660
1382,583,1,32,6,6660
1383,584,1,20,3,6660
1384,584,1,2,6,6660
1385,584,1,499,6,6660
1386,584,1,379,3,6660
1387,585,1,121,6,6660
1388,585,1,24,4,6660
1389,586,1,16,9,6660
1390,587,1,142,10,6660
1391,588,1,17,3,6660
1392,589,1,19,5,6660
1393,590,1,26,10,6660
1394,590,1,18,10,6660
1395,590,1,8,12,6660
1396,591,1,17,6,6660
1397,592,1,90,6,6720
1398,592,1,16,4,6720
1399,593,1,278,7,6720
1400,593,1,13,6,6720
1401,593,1,453,7,6720
1402,593,1,29,12,6720
1403,593,1,444,9,6720
1404,594,1,179,12,6780
1405,595,1,1,6,6780
1406,596,1,174,8,6780
1407,596,1,18,6,6780
1408,597,1,49,2,6780
1409,598,1,32,6,6780
1410,598,1,480,10,6780
1411,599,1,51,7,6780
1412,599,1,12,12,6780
1413,600,1,28,10,6780
1414,600,1,0,8,6780
1415,600,1,113,8,6780
1416,600,1,122,7,6780
1417,600,1,242,11,6780
1418,601,1,267,9,6780
1419,601,1,218,11,6780
1420,602,1,287,9,6780
1421,603,1,337,4,6780
1422,604,1,244,5,6780
1423,605,1,349,6,6840
1424,605,1,29,4,6840
1425,606,1,139,10,6840
1426,607,1,222,5,6840
1427,608,1,109,2,6840
1428,609,1,27,4,6840
1429,610,1,150,8,6900
1430,610,1,110,3,6900
1431,611,1,7,6,6900
1432,612,1,176,9,6900
1433,612,1,19,6,6900
1434,612,1,40,4,6900
1435,612,1,9,10,6900
1436,612,1,97,11,6900
1437,613,1,288,4,6900
1438,614,1,19,9,6960
1439,615,1,84,6,6960
1440,616,1,175,8,6960
1441,617,1,82,7,6960
1442,618,1,173,5,6960
1443,618,1,479,6,6960
1444,618,1,177,12,6960
1445,618,1,215,4,6960
1446,618,1,51,10,6960
1447,618,1,425,9,6960
1448,618,1,146,3,6960
1449,619,1,171,12,6960
1450,619,1,16,5,6960
1451,620,1,52,6,6960
1452,621,1,7,8,7020
1453,621,1,2,7,7020
1454,621,1,26,6,7020
1455,622,1,2,7,7020
1456,622,1,53,6,7020
1457,622,1,113,4,7020
1458,623,1,456,3,7020
1459,623,1,19,10,7020
1460,623,1,74,5,7020
1461,623,1,398,8,7020
1462,623,1,43,4,7020
1463,624,1,0,9,7020
1464,624,1,117,5,7020
1465,625,1,24,8,7020
1466,626,1,370,9,7020
1467,627,1,390,7,7080
1468,628,1,480,3,7080
1469,628,1,21,2,7080
1470,628,1,87,2,7080
1471,629,1,77,6,7080
1472,630,1,17,10,7080
1473,631,1,6,5,7080
1474,632,1,136,4,7080
1475,632,1,28,8,7080
1476,633,1,319,6,7080
1477,634,1,40,6,7140
1478,635,1,35,9,7140
1479,635,1,0,8,7140
1480,635,1,221,7,7140
1481,636,1,486,8,7140
1482,636,1,84,5,7140
1483,637,1,13,9,7140
1484,638,1,289,9,7200
1485,639,1,280,5,7200
1486,640,1,250,6,7200
1487,641,1,186,2,7200
1488,641,1,142,6,7200
1489,642,1,426,10,7200
1490,643,1,29,8,7200
1491,643,1,12,5,7200
1492,643,1,128,10,7200
1493,643,1,199,10,7200
1494,643,1,25,5,7200
1495,644,1,491,9,7200
1496,644,1,3,10,7200
1497,645,1,112,10,7260
1498,645,1,296,4,7260
1499,645,1,61,7,7260
1500,645,1,93,6,7260
1501,645,1,18,6,7260
1502,646,1,81,6,7260
1503,646,1,285,8,7260
1504,647,1,348,2,7260
1505,647,1,129,4,7260
1506,648,1,60,4,7260
1507,649,1,33,8,7260
1508,650,1,84,10,7320
1509,650,1,30,5,7320
1510,651,1,39,12,7320
1511,651,1,13,2,7320
1512,651,1,22,6,7320
1513,652,1,40,6,7320
1514,652,1,10,4,7320
1515,652,1,1,4,7320
1516,652,1,64,5,7320
1517,652,1,31,2,7320
1518,652,1,346,11,7320
1519,653,1,15,6,7320
1520,653,1,52,2,7320
1521,653,1,7,7,7320
1522,653,1,178,7,7320
1523,654,1,8,4,7320
1524,654,1,35,8,7320
1525,654,1,267,2,7320
1526,654,1,414,10,7320
1527,655,1,215,8,7320
1528,655,1,18,12,7320
1529,655,1,111,12,7320
1530,655,1,206,7,7320
1531,655,1,412,3,7320
1532,655,1,144,2,7320
1533,656,1,34,10,7320
1534,656,1,70,8,7320
1535,656,1,170,4,7320
1536,657,1,329,6,7320
1537,658,1,302,9,7320
1538,658,1,266,4,7320
1539,659,1,188,7,7380
1540,659,1,1,8,7380
1541,659,1,427,7,7380
1542,659,1,12,6,7380
1543,660,1,73,11,7380
1544,660,1,309,4,7380
1545,660,1,16,9,7380
1546,661,1,155,4,7380
1547,661,1,344,3,7380
1548,662,1,422,10,7440
1549,663,1,315,10,7440
1550,663,1,14,8,7440
1551,663,1,345,1,7440
1552,663,1,47,2,7440
1553,664,1,485,6,7440
1554,665,1,18,10,7440
1555,666,1,131,10,7440
1556,666,1,465,6,7440
1557,667,1,37,6,7500
1558,668,1,39,2,7500
1559,669,1,62,8,7560
1560,669,1,37,4,7560
1561,670,1,3,4,7560
1562,671,1,34,8,7560
1563,672,1,82,3,7560
1564,672,1,70,3,7560
1565,672,1,101,6,7560
1566,673,1,178,2,7560
1567,674,1,218,9,7620
1568,674,1,1,8,7620
1569,675,1,280,2,7620
1570,675,1,10,10,7620
1571,675,1,163,6,7620
1572,675,1,44,3,7620
1573,676,1,37,8,7620
1574,677,1,106,6,7620
1575,677,1,4,7,7620
1576,678,1,94,4,7620
1577,678,1,15,8,7620
1578,679,1,20,5,7680
1579,680,1,1,8,7680
1580,681,1,47,7,7680
1581,682,1,178,11,7680
1582,682,1,10,10,7680
1583,682,1,27,6,7680
1584,683,1,145,4,7680
1585,683,1,457,8,7680
1586,684,1,334,6,7680
1587,684,1,23,5,7680
1588,684,1,70,2,7680
1589,685,1,351,4,7680
1590,685,1,37,7,7680
1591,685,1,12,12,7680
1592,685,1,46,8,7680
1593,686,1,17,9,7680
1594,686,1,161,11,7680
1595,687,1,23,6,7740
1596,687,1,16,5,7740
1597,687,1,195,7,7740
1598,687,1,319,9,7740
1599,687,1,70,10,7740
1600,687,1,45,6,7740
1601,687,1,442,8,7740
1602,687,1,15,4,7740
1603,688,1,347,10,7740
1604,688,1,123,7,7740
1605,689,1,30,10,7800
1606,690,1,120,4,7800
1607,691,1,28,5,7800
1608,692,1,111,8,7800
1609,693,1,98,10,7800
1610,693,1,19,2,7800
1611,694,1,10,6,7800
1612,694,1,346,7,7800
1613,695,1,12,7,7860
1614,695,1,40,4,7860
1615,696,1,220,6,7860
1616,696,1,188,11,7860
1617,696,1,11,4,7860
1618,697,1,26,6,7860
1619,698,1,71,4,7860
1620,699,1,80,6,7860
1621,700,1,12,6,7860
1622,701,1,17,2,7920
1623,701,1,136,4,7920
1624,701,1,496,10,7920
1625,702,1,59,10,7920
1626,702,1,453,7,7920
1627,702,1,49,7,7920
1628,703,1,42,1,7920
1629,704,1,51,6,7920
1630,705,1,95,8,7920
1631,705,1,2,6,7920
1632,706,1,44,8,7920
1633,707,1,52,8,7920
1634,708,1,37,12,7920
1635,709,1,4,9,7920
1636,709,1,0,4,7920
1637,709,1,196,2,7920
1638,709,1,50,8,7920
1639,709,1,413,8,7920
1640,709,1,141,8,7920
1641,709,1,23,9,7920
1642,710,1,119,2,7920
1643,710,1,38,12,7920
1644,710,1,24,7,7920
1645,710,1,44,4,7920
1646,710,1,381,6,7920
1647,711,1,47,10,7920
1648,711,1,1,4,7920
1649,712,1,36,3,7920
1650,713,1,26,1,7980
1651,714,1,50,8,7980
1652,715,1,251,6,7980
1653,716,1,343,3,7980
1654,716,1,6,6,7980
1655,717,1,131,9,7980
1656,718,1,384,8,8040
1657,719,1,292,4,8040
1658,720,1,0,8,8040
1659,720,1,35,6,8040
1660,721,1,305,10,8040
1661,721,1,22,9,8040
1662,721,1,464,8,8040
1663,721,1,17,4,8040
1664,721,1,6,2,8040
1665,721,1,33,10,8040
1666,722,1,0,4,8040
1667,722,1,5,4,8040
1668,723,1,189,11,8040
1669,723,1,78,11,8040
1670,723,1,83,4,8040
1671,724,1,144,5,8100
1672,725,1,123,5,8100
1673,725,1,428,5,8100
1674,725,1,3,5,8100
1675,726,1,3,12,8100
1676,726,1,42,10,8100
1677,727,1,48,6,8100
1678,727,1,13,8,8100
1679,727,1,0,4,8100
1680,728,1,3,10,8160
1681,729,1,31,3,8160
1682,729,1,48,8,8160
1683,729,1,11,8,8160
1684,729,1,25,4,8160
1685,729,1,152,2,8160
1686,730,1,258,4,8220
1687,731,1,200,5,8220
1688,732,1,42,12,8220
1689,732,1,0,6,8220
1690,733,1,23,6,8220
1691,733,1,29,10,8220
1692,734,1,0,9,8280
1693,734,1,27,6,8280
1694,734,1,26,6,8280
1695,735,1,14,3,8280
1696,736,1,337,6,8280
1697,736,1,5,2,8280
1698,737,1,11,4,8280
1699,737,1,10,8,8280
1700,738,1,11,4,8280
1701,739,1,98,7,8280
1702,740,1,93,4,8280
1703,741,1,116,4,8280
1704,741,1,64,6,8280
1705,742,1,407,8,8280
1706,743,1,3,6,8340
1707,744,1,5,6,8340
1708,744,1,266,10,8340
1709,744,1,208,6,8340
1710,745,1,20,6,8340
1711,745,1,40,8,8340
1712,746,1,43,6,8340
1713,747,1,282,6,8340
1714,748,1,214,4,8340
1715,749,1,17,5,8400
1716,749,1,39,6,8400
1717,750,1,454,6,8460
1718,750,1,233,6,8460
1719,750,1,17,7,8460
1720,750,1,14,6,8460
1721,750,1,84,5,8460
1722,750,1,21,10,8460
1723,750,1,1,7,8460
1724,751,1,1,6,8460
1725,752,1,38,6,8460
1726,752,1,217,5,8460
1727,752,1,114,2,8460
1728,753,1,28,3,8460
1729,754,1,201,4,8460
1730,755,1,23,10,8520
1731,755,1,18,6,8520
1732,755,1,42,4,8520
1733,755,1,11,1,8520
1734,756,1,32,7,8520
1735,756,1,9,8,8520
1736,757,1,18,6,8520
1737,757,1,94,10,8520
1738,757,1,9,8,8520
1739,757,1,27,3,8520
1740,758,1,88,9,8580
1741,758,1,282,9,8580
1742,758,1,61,9,8580
1743,759,1,69,6,8580
1744,759,1,3,5,8580
1745,760,1,118,8,8580
1746,760,1,374,8,8580
1747,761,1,167,10,8580
1748,762,1,95,7,8640
1749,762,1,0,3,8640
1750,762,1,40,4,8640
1751,762,1,115,8,8640
1752,763,1,35,7,8640
1753,763,1,244,2,8640
1754,763,1,33,10,8640
1755,764,1,17,4,8640
1756,765,1,58,4,8640
1757,766,1,2,6,8640
1758,766,1,13,3,8640
1759,767,1,37,5,8640
1760,767,1,15,8,8640
1761,768,1,11,8,8640
1762,769,1,19,8,8640
1763,769,1,2,11,8640
1764,770,1,317,2,8700
1765,771,1,318,10,8700
1766,771,1,316,3,8700
1767,771,1,227,10,8700
1768,771,1,243,4,8700
1769,771,1,11,6,8700
1770,772,1,101,2,8700
1771,773,1,19,10,8700
1772,774,1,2,8,8700
1773,775,1,83,10,8700
1774,775,1,77,9,8700
1775,775,1,71,4,8700
1776,775,1,149,7,8700
1777,776,1,15,4,8700
1778,777,1,27,4,8760
1779,777,1,439,9,8760
1780,777,1,35,8,8760
1781,778,1,1,11,8760
1782,778,1,5,4,8760
1783,779,1,404,5,8760
1784,780,1,427,10,8820
1785,781,1,2,3,8820
1786,782,1,37,8,8820
1787,783,1,34,2,8880
1788,783,1,23,2,8880
1789,784,1,391,4,8880
1790,785,1,144,4,8880
1791,785,1,373,2,8880
1792,785,1,108,8,8880
1793,785,1,73,8,8880
1794,786,1,31,6,8940
1795,787,1,134,10,8940
1796,787,1,2,10,8940
1797,787,1,48,10,8940
1798,788,1,61,8,8940
1799,789,1,7,6,8940
1800,789,1,17,5,8940
1801,789,1,1,4,8940
1802,790,1,24,8,8940
1803,791,1,137,8,8940
1804,792,1,135,2,9000
1805,792,1,21,11,9000
1806,792,1,7,10,9000
1807,793,1,1,10,9000
1808,793,1,8,10,9000
1809,793,1,19,11,9000
1810,794,1,132,6,9000
1811,794,1,97,8,9000
1812,794,1,9,6,9000
1813,795,1,11,8,9000
1814,795,1,8,2,9000
1815,796,1,341,7,9000
1816,796,1,93,6,9000
1817,797,1,19,1,9000
1818,797,1,35,5,9000
1819,798,1,3,6,9000
1820,798,1,40,9,9000
1821,798,1,0,8,9000
1822,798,1,43,6,9000
1823,799,1,143,8,9060
1824,800,1,74,7,9060
1825,800,1,2,9,9060
1826,801,1,49,7,9060
1827,801,1,152,9,9060
1828,801,1,13,8,9060
1829,802,1,498,8,9060
1830,803,1,80,5,9060
1831,803,1,13,7,9060
1832,803,1,23,2,9060
1833,804,1,9,11,9060
1834,805,1,284,4,9060
1835,805,1,17,9,9060
1836,806,1,0,6,9120
1837,806,1,217,5,9120
1838,806,1,25,3,9120
1839,807,1,320,7,9120
1840,808,1,5,4,9120
1841,808,1,12,4,9120
1842,808,1,65,7,9120
1843,808,1,22,9,9120
1844,809,1,347,6,9120
1845,809,1,293,7,9120
1846,810,1,1,7,9180
1847,811,1,198,3,9180
1848,812,1,100,9,9180
1849,812,1,88,12,9180
1850,813,1,129,7,9180
1851,814,1,333,9,9240
1852,814,1,487,6,9240
1853,815,1,41,2,9240
1854,816,1,79,6,9240
1855,817,1,180,7,9240
1856,818,1,259,10,9240
1857,819,1,89,7,9240
1858,820,1,118,8,9240
1859,821,1,16,10,9240
1860,822,1,292,11,9240
1861,822,1,258,9,9240
1862,822,1,17,11,9240
1863,822,1,14,6,9240
1864,823,1,32,8,9300
1865,824,1,71,7,9300
1866,824,1,369,4,9300
1867,824,1,4,11,9300
1868,824,1,0,8,9300
1869,824,1,47,12,9300
1870,824,1,350,4,9300
1871,825,1,135,8,9300
1872,826,1,208,6,9300
1873,827,1,0,2,9300
1874,828,1,108,2,9360
1875,828,1,20,4,9360
1876,829,1,11,6,9360
1877,829,1,39,4,9360
1878,830,1,68,10,9360
1879,830,1,27,12,9360
1880,831,1,41,4,9360
1881,832,1,43,2,9360
1882,832,1,244,11,9360
1883,832,1,15,5,9360
1884,833,1,34,6,9360
1885,834,1,49,12,9360
1886,834,1,155,2,9360
1887,835,1,2,11,9420
1888,836,1,4,6,9420
1889,836,1,5,10,9420
1890,837,1,10,8,9420
1891,837,1,142,4,9420
1892,838,1,28,6,9420
1893,838,1,348,11,9420
1894,839,1,122,9,9420
1895,840,1,11,6,9420
1896,840,1,270,5,9420
1897,840,1,0,4,9420
1898,841,1,3,3,9420
1899,842,1,46,5,9420
1900,842,1,207,8,9420
1901,842,1,21,6,9420
1902,842,1,10,8,9420
1903,843,1,110,9,9480
1904,843,1,40,6,9480
1905,844,1,374,10,9480
1906,844,1,140,8,9480
1907,845,1,64,7,9480
1908,846,1,275,3,9480
1909,847,1,361,8,9480
1910,848,1,25,10,9480
1911,849,1,485,9,9480
1912,849,1,21,7,9480
1913,850,1,15,6,9540
1914,851,1,194,6,9540
1915,852,1,14,4,9540
1916,853,1,162,6,9600
1917,853,1,30,11,9600
1918,854,1,31,6,9600
1919,855,1,468,7,9600
1920,856,1,398,6,9600
1921,857,1,218,8,9600
1922,858,1,145,4,9600
1923,858,1,127,6,9600
1924,859,1,0,8,9600
1925,860,1,13,10,9600
1926,861,1,187,10,9660
1927,862,1,97,8,9660
1928,863,1,440,6,9660
1929,864,1,97,6,9660
1930,864,1,1,12,9660
1931,865,1,0,4,9660
1932,865,1,12,6,9660
1933,865,1,32,8,9660
1934,866,1,157,8,9720
1935,866,1,8,9,9720
1936,866,1,4,6,9720
1937,866,1,22,8,9720
1938,866,1,167,7,9720
1939,866,1,12,6,9720
1940,867,1,8,3,9720
1941,868,1,308,6,9720
1942,869,1,125,10,9720
1943,870,1,458,8,9720
1944,870,1,221,10,9720
1945,871,1,5,10,9780
1946,871,1,86,1,9780
1947,871,1,24,8,9780
1948,872,1,318,10,9780
1949,872,1,6,6,9780
1950,872,1,37,11,9780
1951,872,1,57,10,9780
1952,873,1,0,6,9780
1953,873,1,5,9,9780
1954,874,1,7,3,9780
1955,874,1,113,6,9780
1956,874,1,6,6,9780
1957,874,1,10,4,9780
1958,874,1,49,12,9780
1959,874,1,251,5,9780
1960,875,1,152,10,9780
1961,876,1,91,4,9780
1962,876,1,376,1,9780
1963,877,1,74,9,9840
1964,877,1,92,9,9840
1965,877,1,20,8,9840
1966,878,1,409,11,9840
1967,879,1,21,6,9840
1968,879,1,1,5,9840
1969,880,1,283,10,9900
1970,881,1,189,1,9900
1971,881,1,12,6,9900
1972,881,1,21,6,9900
1973,881,1,0,4,9900
1974,882,1,0,4,9900
1975,882,1,13,2,9900
1976,883,1,1,6,9900
1977,883,1,123,8,9900
1978,884,1,375,2,9960
1979,884,1,29,4,9960
1980,885,1,399,8,9960
1981,886,1,22,3,9960
1982,886,1,94,9,9960
1983,887,1,37,7,9960
1984,887,1,126,9,9960
1985,888,1,57,4,9960
1986,888,1,151,4,9960
1987,889,1,455,7,9960
1988,889,1,36,8,9960
1989,890,1,267,1,9960
1990,890,1,0,6,9960
1991,891,1,18,4,10020
1992,892,1,0,5,10020
1993,893,1,69,7,10020
1994,893,1,17,8,10020
1995,893,1,109,5,10020
1996,894,1,143,6,10020
1997,894,1,1,2,10020
1998,895,1,250,12,10020
1999,896,1,144,2,10080
2000,897,1,6,2,10080
2001,897,1,288,10,10080
2002,898,1,245,2,10080
2003,898,1,37,5,10080
2004,898,1,436,3,10080
2005,898,1,36,10,10080
2006,899,1,174,10,10080
2007,899,1,17,7,10080
2008,899,1,1,9,10080
2009,900,1,183,4,10080
2010,901,1,286,2,10080
2011,902,1,4,7,10080
2012,903,1,3,9,10080
2013,903,1,24,8,10080
2014,903,1,45,8,10080
2015,903,1,492,7,10080
2016,904,1,26,4,10080
2017,904,1,3,4,10080
2018,905,1,1,6,10080
2019,905,1,4,2,10080
2020,905,1,5,6,10080
2021,906,1,43,8,10080
2022,907,1,39,4,10080
2023,907,1,45,6,10080
2024,908,1,13,2,10140
2025,909,1,232,10,10140
2026,909,1,46,8,10140
2027,909,1,47,8,10140
2028,909,1,24,2,10140
2029,909,1,9,3,10140
2030,909,1,73,9,10140
2031,909,1,3,12,10140
2032,909,1,182,7,10140
2033,910,1,52,9,10140
2034,911,1,4,5,10140
2035,912,1,29,7,10200
2036,912,1,0,4,10200
2037,913,1,37,5,10200
2038,914,1,30,11,10200
2039,915,1,2,8,10200
2040,915,1,193,8,10200
2041,916,1,174,11,10200
2042,917,1,20,4,10260
2043,917,1,212,8,10260
2044,917,1,240,8,10260
2045,917,1,2,9,10260
2046,918,1,416,6,10260
2047,919,1,17,2,10260
2048,919,1,18,3,10260
2049,920,1,1,5,10260
2050,920,1,465,6,10260
2051,921,1,15,4,10260
2052,921,1,199,8,10260
2053,922,1,22,2,10260
2054,922,1,127,6,10260
2055,922,1,92,7,10260
2056,922,1,1,10,10260
2057,922,1,94,11,10260
2058,923,1,30,6,10320
2059,923,1,396,11,10320
2060,923,1,1,7,10320
2061,923,1,22,8,10320
2062,923,1,3,8,10320
2063,924,1,44,9,10320
2064,924,1,420,8,10320
2065,925,1,205,8,10320
2066,926,1,10,2,10380
2067,927,1,21,7,10380
2068,928,1,46,10,10380
2069,928,1,1,10,10380
2070,929,1,344,2,10440
2071,930,1,36,5,10440
2072,930,1,45,4,10440
2073,930,1,223,6,10440
2074,930,1,11,8,10440
2075,930,1,10,3,10440
